name,city,state,url,website,buy_link,phone,email,type,notes,source,source_url,prices
Banar Marine Canvas LLC,Kennett Square,PA,https://textileconnect.com/directory/banar-marine-canvas-llc/,https://textileconnect.com/directory/banar-marine-canvas-llc/,https://textileconnect.com/directory/banar-marine-canvas-llc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Bank of America Financial Center,Charlotte,NC,https://textileconnect.com/directory/bank-of-america-financial-center/,https://textileconnect.com/directory/bank-of-america-financial-center/,https://textileconnect.com/directory/bank-of-america-financial-center/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Banner Canvas,Ham Lake,MN,https://textileconnect.com/directory/banner-canvas/,https://textileconnect.com/directory/banner-canvas/,https://textileconnect.com/directory/banner-canvas/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Baraboo Tent & Awning Inc.,Baraboo,WI,https://textileconnect.com/directory/baraboo-tent-awning-inc/,https://textileconnect.com/directory/baraboo-tent-awning-inc/,https://textileconnect.com/directory/baraboo-tent-awning-inc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Barbett Industries Inc.,Reading,PA,https://textileconnect.com/directory/barbett-industries-inc/,https://textileconnect.com/directory/barbett-industries-inc/,https://textileconnect.com/directory/barbett-industries-inc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Barbour Fur Co,Smithfield,NC,https://textileconnect.com/directory/barbour-fur-co/,https://textileconnect.com/directory/barbour-fur-co/,https://textileconnect.com/directory/barbour-fur-co/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Bargain City Clothing,Spartanburg,SC,https://textileconnect.com/directory/bargain-city-clothing/,https://textileconnect.com/directory/bargain-city-clothing/,https://textileconnect.com/directory/bargain-city-clothing/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Barnes and Company,Martinsville,VA,https://textileconnect.com/directory/barnes-and-company/,https://textileconnect.com/directory/barnes-and-company/,https://textileconnect.com/directory/barnes-and-company/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Barney’s Hosiery,Hickory,NC,https://textileconnect.com/directory/barneys-hosiery/,https://textileconnect.com/directory/barneys-hosiery/,https://textileconnect.com/directory/barneys-hosiery/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Barnhardt Manufacturing Co. (Charlotte),Charlotte,NC,https://textileconnect.com/directory/barnhardt-manufacturing-co-charlotte/,https://textileconnect.com/directory/barnhardt-manufacturing-co-charlotte/,https://textileconnect.com/directory/barnhardt-manufacturing-co-charlotte/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Barnhardt Manufacturing Co. (Hickory),Hickory,NC,https://textileconnect.com/directory/barnhardt-manufacturing-co-hickory/,https://textileconnect.com/directory/barnhardt-manufacturing-co-hickory/,https://textileconnect.com/directory/barnhardt-manufacturing-co-hickory/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Barnhardt Purified Cotton,Charlotte,NC,https://textileconnect.com/directory/barnhardt-purified-cotton/,https://textileconnect.com/directory/barnhardt-purified-cotton/,https://textileconnect.com/directory/barnhardt-purified-cotton/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Barnhill Decorating Ctr,Aiken,SC,https://textileconnect.com/directory/barnhill-decorating-ctr/,https://textileconnect.com/directory/barnhill-decorating-ctr/,https://textileconnect.com/directory/barnhill-decorating-ctr/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
"Barrday, Inc.","Cambridge, ON",,https://textileconnect.com/directory/barrday-inc/,https://textileconnect.com/directory/barrday-inc/,https://textileconnect.com/directory/barrday-inc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Barrday Corp,Charlotte,NC,https://textileconnect.com/directory/barrday-corp/,https://textileconnect.com/directory/barrday-corp/,https://textileconnect.com/directory/barrday-corp/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Barrentine Co,Bakersfield,CA,https://textileconnect.com/directory/barrentine-co/,https://textileconnect.com/directory/barrentine-co/,https://textileconnect.com/directory/barrentine-co/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Barrie Tent & Awning Co. Ltd.,Ontario,,https://textileconnect.com/directory/barrie-tent-awning-co-ltd/,https://textileconnect.com/directory/barrie-tent-awning-co-ltd/,https://textileconnect.com/directory/barrie-tent-awning-co-ltd/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Barry’s Better Menswear,Gainesville,GA,https://textileconnect.com/directory/barrys-better-menswear/,https://textileconnect.com/directory/barrys-better-menswear/,https://textileconnect.com/directory/barrys-better-menswear/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Barsoumian Enterprises Inc.,Valley Cottage,NY,https://textileconnect.com/directory/barsoumian-enterprises-inc/,https://textileconnect.com/directory/barsoumian-enterprises-inc/,https://textileconnect.com/directory/barsoumian-enterprises-inc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Barton Bait Distributors,Aiken,SC,https://textileconnect.com/directory/barton-bait-distributors/,https://textileconnect.com/directory/barton-bait-distributors/,https://textileconnect.com/directory/barton-bait-distributors/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Bartson Fabrics Inc,High Point,NC,https://textileconnect.com/directory/bartson-fabrics-inc/,https://textileconnect.com/directory/bartson-fabrics-inc/,https://textileconnect.com/directory/bartson-fabrics-inc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Bartson Fabrics Inc – NJ,Midland Park,NJ,https://textileconnect.com/directory/bartson-fabrics-inc-nj/,https://textileconnect.com/directory/bartson-fabrics-inc-nj/,https://textileconnect.com/directory/bartson-fabrics-inc-nj/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Barudan America,Archdale,NC,https://textileconnect.com/directory/barudan-america/,https://textileconnect.com/directory/barudan-america/,https://textileconnect.com/directory/barudan-america/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Basalt Specialty Products Inc,Elkin,NC,https://textileconnect.com/directory/basalt-specialty-products-inc/,https://textileconnect.com/directory/basalt-specialty-products-inc/,https://textileconnect.com/directory/basalt-specialty-products-inc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
BASF Corporation – Charlotte,Charlotte,NC,https://textileconnect.com/directory/basf-corporation-charlotte/,https://textileconnect.com/directory/basf-corporation-charlotte/,https://textileconnect.com/directory/basf-corporation-charlotte/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
BASF Corporation- Research Triangle,Research Triangle,NC,https://textileconnect.com/directory/basf-corporation-research-triangle/,https://textileconnect.com/directory/basf-corporation-research-triangle/,https://textileconnect.com/directory/basf-corporation-research-triangle/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Basic Concepts Inc.,Anderson,SC,https://textileconnect.com/directory/basic-concepts-inc/,https://textileconnect.com/directory/basic-concepts-inc/,https://textileconnect.com/directory/basic-concepts-inc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
"Basofil FIbers, LLC",Northwest Hickory,NC,https://textileconnect.com/directory/basofil-fibers-llc/,https://textileconnect.com/directory/basofil-fibers-llc/,https://textileconnect.com/directory/basofil-fibers-llc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
"BAST Fibre Technologies, Inc.","Victoria, BC V8Z 7X8",,https://textileconnect.com/directory/bast-fibre-technologies-inc/,https://textileconnect.com/directory/bast-fibre-technologies-inc/,https://textileconnect.com/directory/bast-fibre-technologies-inc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Batson Group,Greenville,SC,https://textileconnect.com/directory/batson-group/,https://textileconnect.com/directory/batson-group/,https://textileconnect.com/directory/batson-group/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
BAT USA Inc.,Chester,NY,https://textileconnect.com/directory/bat-usa-inc/,https://textileconnect.com/directory/bat-usa-inc/,https://textileconnect.com/directory/bat-usa-inc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Batz Corp.,Prattsville,AR,https://textileconnect.com/directory/batz-corp/,https://textileconnect.com/directory/batz-corp/,https://textileconnect.com/directory/batz-corp/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Bauer Industries Inc,Hildebran,NC,https://textileconnect.com/directory/bauer-industries-inc/,https://textileconnect.com/directory/bauer-industries-inc/,https://textileconnect.com/directory/bauer-industries-inc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Baum Environmental Group Inc.,Baton Rouge,LA,https://textileconnect.com/directory/baum-environmental-group-inc/,https://textileconnect.com/directory/baum-environmental-group-inc/,https://textileconnect.com/directory/baum-environmental-group-inc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Baxter Corp,Shelby,NC,https://textileconnect.com/directory/baxter-corp/,https://textileconnect.com/directory/baxter-corp/,https://textileconnect.com/directory/baxter-corp/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Bayer Corp,Simpsonville,SC,https://textileconnect.com/directory/bayer-corp/,https://textileconnect.com/directory/bayer-corp/,https://textileconnect.com/directory/bayer-corp/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Bay Island Sports Wear,Greenwood,SC,https://textileconnect.com/directory/bay-island-sports-wear/,https://textileconnect.com/directory/bay-island-sports-wear/,https://textileconnect.com/directory/bay-island-sports-wear/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Baylor University,Waco,TX,https://textileconnect.com/directory/baylor-university/,https://textileconnect.com/directory/baylor-university/,https://textileconnect.com/directory/baylor-university/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Baytex Manufacturing Co. Ltd.,"Mt. Maunganui, New Zealand",,https://textileconnect.com/directory/baytex-manufacturing-co-ltd/,https://textileconnect.com/directory/baytex-manufacturing-co-ltd/,https://textileconnect.com/directory/baytex-manufacturing-co-ltd/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Bayview Blind Co,Greenville,SC,https://textileconnect.com/directory/bayview-blind-co/,https://textileconnect.com/directory/bayview-blind-co/,https://textileconnect.com/directory/bayview-blind-co/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Bayview Canvas,Little Egg Harbor,NJ,https://textileconnect.com/directory/bayview-canvas/,https://textileconnect.com/directory/bayview-canvas/,https://textileconnect.com/directory/bayview-canvas/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
B Black & Sons,Los Angeles,CA,https://textileconnect.com/directory/b-black-sons/,https://textileconnect.com/directory/b-black-sons/,https://textileconnect.com/directory/b-black-sons/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Textile Connect,https://textileconnect.com/directory/,Contact for quote
